product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
6843fcf2daa799e469f08d9ded452d01,telefonia,60.0,2050.0,2.0,500.0,23.0,6.0,15.0
76061aaf8a1e4e93cdd26f7bef9ce247,papelaria,52.0,313.0,6.0,9200.0,60.0,20.0,29.0
525ed7c8184ab92cf223f5cf3aa85bf3,climatizacao,59.0,977.0,1.0,3450.0,40.0,13.0,15.0
a1769eac9796ec783d49049bab3cce1d,bebes,19.0,369.0,1.0,450.0,32.0,7.0,20.0
25d6edcd216a9ee579f19f92d694f7d5,telefonia,57.0,1568.0,1.0,100.0,18.0,6.0,11.0
1686ad611d0c19159f8052758f93f660,telefonia,51.0,370.0,2.0,150.0,22.0,7.0,14.0
1967439d121aa088ab92049dead980f4,eletrodomesticos,54.0,551.0,3.0,200.0,27.0,13.0,17.0
de18af36238944b4db169fd05ab9d541,telefonia,48.0,451.0,4.0,100.0,19.0,3.0,11.0
8dff5399c7a5552ee041c8bb465e5288,audio,48.0,351.0,2.0,100.0,19.0,4.0,11.0
dda99bcc1a209dcb83f788230d3ff4b4,telefonia,58.0,591.0,1.0,150.0,19.0,4.0,11.0
99c190bbe6f8ddee448a3756e2360601,automotivo,58.0,651.0,5.0,4600.0,71.0,4.0,44.0
82e4ad16521ca131d95e198d507db370,eletronicos,56.0,343.0,1.0,150.0,19.0,12.0,16.0
a216f363d00d836f8ed41189b7ea0c91,telefonia,59.0,734.0,4.0,300.0,17.0,4.0,12.0
6db9852ed8cb3fe154129a47ca5b0887,eletronicos,44.0,132.0,1.0,200.0,17.0,8.0,12.0
adef273b1a927ad364e14a52e7f4ce2c,brinquedos,42.0,404.0,2.0,750.0,17.0,23.0,17.0
43222c9a989813b389d36fe5a1655c05,alimentos,53.0,186.0,1.0,1213.0,36.0,12.0,31.0
daf1e4584f54eb0f49b79f209e83d670,automotivo,60.0,873.0,6.0,2200.0,30.0,25.0,30.0
d7f94e8a47066a6a4ddb422718f59531,perfumaria,42.0,553.0,3.0,250.0,17.0,8.0,11.0
45d7d0595f83b5260d6b0328393c1686,climatizacao,61.0,80.0,2.0,12200.0,65.0,65.0,18.0
efefc6ae386eed5b7286cdae6168d55b,bebes,46.0,414.0,1.0,300.0,16.0,3.0,18.0
a9c425004dd5fecb05317d41c280399f,papelaria,52.0,560.0,6.0,1225.0,32.0,52.0,19.0
602bd303d85e0e535a0767b9f1d85f91,automotivo,38.0,3419.0,1.0,1650.0,32.0,22.0,11.0
7a18f72d8f0acfbd60eea36f2644ce8e,alimentos,63.0,670.0,6.0,200.0,17.0,9.0,16.0
b6f334a1ae0731e790e39cab5da09600,telefonia,26.0,198.0,1.0,100.0,16.0,6.0,11.0
74e901ea4caa0b0488e8350431c558e9,bebes,57.0,2021.0,4.0,3350.0,55.0,10.0,40.0
d313e598d5777461545098a7bba14549,brinquedos,34.0,1695.0,1.0,1283.0,33.0,49.0,22.0
78258dcdffa72f0a40e1fd93b9a52b3d,perfumaria,53.0,1207.0,1.0,525.0,22.0,14.0,23.0
5ad98f070157eeb5bb577282dd1a7f06,eletronicos,41.0,582.0,2.0,2150.0,24.0,12.0,23.0
677883eb52acde220f6d79fe67bba70a,brinquedos,41.0,1517.0,1.0,1600.0,28.0,36.0,27.0
5edd96075ae7fa289da48ec3b80c0c2f,telefonia,53.0,849.0,6.0,283.0,19.0,5.0,15.0
cfd2499557fab719688fc5260eb18dad,telefonia,60.0,791.0,4.0,250.0,17.0,4.0,12.0
bd0ac51dc93e62c4dbe6ca9d70a9b311,automotivo,57.0,974.0,2.0,300.0,16.0,11.0,11.0
f0606ca7e8022a81e0fa25ea3e334717,brinquedos,46.0,125.0,1.0,350.0,25.0,25.0,25.0
c192595b717cfbb910f653b62d8ac9c3,brinquedos,37.0,1079.0,1.0,167.0,17.0,14.0,16.0
1ab751509d2021cb7a5137f1fc99b488,automotivo,58.0,228.0,1.0,9650.0,55.0,35.0,30.0
d2b3e735df73207132c45ff909e567ef,papelaria,45.0,106.0,1.0,825.0,29.0,18.0,20.0
e9ed063dacf96b73a9567bf943e5f708,perfumaria,46.0,578.0,1.0,250.0,16.0,18.0,11.0
e0cff02736e677c15eb7d04c7c52018f,perfumaria,49.0,586.0,1.0,350.0,16.0,6.0,19.0
002c6dab60557c48cfd6c2222ef7fd76,brinquedos,43.0,112.0,5.0,350.0,45.0,30.0,30.0
bc33268e0ab8b9c13207af78f8a62b75,bebes,40.0,1890.0,1.0,200.0,16.0,2.0,11.0
57ea8ad500d0af10bc5fbf3bf2b7d400,bebes,53.0,1651.0,3.0,550.0,23.0,33.0,11.0
2345a354a6f2033609bbf62bf5be9ef6,telefonia,43.0,1741.0,5.0,150.0,19.0,5.0,11.0
85eed6b3f52d601d2a288e2668b888df,automotivo,51.0,719.0,6.0,4950.0,53.0,43.0,11.0
c73c3f65a5c288407f6d95b367e47dee,automotivo,60.0,825.0,4.0,1050.0,19.0,20.0,17.0
dfb97c88e066dc22165f31648efe1312,automotivo,53.0,597.0,1.0,5417.0,47.0,44.0,44.0
32dee6edefc5838b521ceb11619bc472,automotivo,58.0,362.0,4.0,200.0,24.0,2.0,17.0
cae2167feedb9388aa9baffbff44e5f4,telefonia,58.0,591.0,1.0,150.0,19.0,4.0,11.0
ff351cfcb7d6612f887fb0a230dfaf34,brinquedos,35.0,494.0,2.0,300.0,30.0,17.0,24.0
a8ab87e971c2d89c8eff5f87fb481a52,brinquedos,47.0,863.0,5.0,475.0,25.0,28.0,25.0
2dbe02c3377328c5fee48abed03d7b25,brinquedos,54.0,607.0,1.0,300.0,25.0,3.0,20.0
7bd8b19e81d818bfea514af0bd111437,bebes,34.0,894.0,1.0,150.0,21.0,7.0,14.0
b1710c76a2b88d24f13cf3afbb18d700,telefonia,60.0,818.0,6.0,250.0,17.0,4.0,12.0
b248cbdf748a977cdf76991dd59fc429,automotivo,42.0,96.0,1.0,150.0,16.0,7.0,11.0
e2f3f7ec8185e5931ae0faaa63175ae8,brinquedos,44.0,437.0,1.0,4850.0,50.0,12.0,50.0
cc5c55b85ec65541272bea4b9895add4,papelaria,56.0,1349.0,2.0,1100.0,27.0,10.0,20.0
fb5c123fd5aba64397060623b857ff57,bebes,44.0,704.0,1.0,329.0,20.0,28.0,50.0
28857b241545853875bda6661ccdf0f7,brinquedos,51.0,1558.0,1.0,733.0,34.0,32.0,27.0
6f5b86fea3f029028ff6b3a88248be45,eletroportateis,50.0,1157.0,1.0,4700.0,28.0,27.0,31.0
685c297d0eda4eb885028d8699df7a8b,automotivo,57.0,679.0,5.0,7925.0,56.0,11.0,32.0
c1d228e0eb297c790ce9981dac9c340a,automotivo,47.0,2116.0,1.0,1233.0,24.0,10.0,13.0
5f26bb643760f3405efd1453e44dd68f,automotivo,58.0,296.0,2.0,100.0,17.0,9.0,11.0
c3b8f6be3507bb05fd83797f81f679bc,telefonia,32.0,331.0,1.0,175.0,18.0,3.0,12.0
589e33ce1e8aac8c6600a786fc0a3fa0,papelaria,41.0,72.0,1.0,100.0,16.0,5.0,16.0
e30a6d4fa7a954f72a0392de4c613243,telefonia,40.0,945.0,1.0,225.0,16.0,3.0,11.0
5849aea6eb5573c99c98e52682bd94eb,eletrodomesticos,59.0,216.0,1.0,150.0,16.0,8.0,16.0
3745086e428495d12317f5864306279f,brinquedos,40.0,327.0,1.0,800.0,31.0,8.0,31.0
48e1175aec66cc4cd9998ea2e6eeae04,perfumaria,48.0,451.0,1.0,250.0,16.0,16.0,11.0
c7c99e372ec2f873701c20e3a00ff29c,telefonia,53.0,1440.0,3.0,100.0,18.0,6.0,11.0
5758144640044883abcfc4569f97b5ee,telefonia,57.0,880.0,3.0,100.0,18.0,6.0,11.0
74ae869eb82594d9cbe6e934cf143e0c,telefonia,60.0,751.0,3.0,150.0,17.0,4.0,12.0
aba488672db0eba4413872b0f51e06aa,papelaria,53.0,205.0,2.0,450.0,18.0,10.0,11.0
416cdbd855fe5e217167a1405a70fa4a,papelaria,53.0,377.0,3.0,1300.0,17.0,7.0,12.0
69474edea9d9def8b68de248373f1ad4,perfumaria,52.0,177.0,4.0,200.0,16.0,5.0,15.0
a25d948ddec359c8d80978d139a4db83,brinquedos,43.0,1784.0,2.0,900.0,38.0,24.0,38.0
f3a2a401af00f8a3fa7e234ac66bea84,eletronicos,47.0,740.0,1.0,327.0,18.0,8.0,10.0
59166cb25207e97d04951200086920b3,audio,55.0,1506.0,2.0,150.0,20.0,10.0,11.0
33ab88b1e48538d846cd26ea55d34108,eletronicos,54.0,336.0,1.0,200.0,43.0,9.0,16.0
e15ba46909cf94625dfd772166a27e68,brinquedos,59.0,760.0,3.0,650.0,33.0,6.0,22.0
9f3d5786e5d1ed02ec2d0a91849f64a5,brinquedos,58.0,716.0,2.0,150.0,16.0,3.0,15.0
20d99367bb5820e9d15aef657b83b5a2,automotivo,44.0,187.0,1.0,250.0,40.0,4.0,30.0
0134eb6b933b7ebc0f9e24ae5abefaa0,eletrodomesticos,58.0,290.0,1.0,1150.0,55.0,19.0,46.0
9b199d3982e566889a35509682da2435,papelaria,58.0,490.0,6.0,400.0,21.0,7.0,15.0
3831462c36ead78cff9e8fb704dbb879,papelaria,60.0,313.0,6.0,7200.0,60.0,20.0,29.0
ff9dfd2acec3dff6be51b4d28bed8768,eletrodomesticos,58.0,255.0,1.0,500.0,20.0,13.0,15.0
3d3cecc4a794792dd7331c57580747a1,automotivo,51.0,937.0,3.0,1900.0,87.0,3.0,42.0
c0681a586716a6b03826f9d15d4bc830,eletrodomesticos,51.0,138.0,1.0,200.0,34.0,13.0,12.0
c0bb1cdf039d4b769e4d773de2240799,eletrodomesticos,59.0,414.0,1.0,14850.0,35.0,46.0,35.0
90a4e360b368cf4f42028b8ed1d99d41,automotivo,54.0,181.0,1.0,3150.0,23.0,4.0,21.0
c327898dd247165a50bd1d6a2a38347b,bebes,55.0,2325.0,3.0,1600.0,40.0,20.0,40.0
b3b0236137a276a847e6ee84c1a997b6,telefonia,37.0,346.0,1.0,200.0,19.0,6.0,15.0
30fe9c818bb5746a839886f256329d5e,brinquedos,33.0,189.0,1.0,5400.0,70.0,32.0,18.0
02032c15ca85744c99aa99583e824a90,papelaria,46.0,129.0,1.0,100.0,16.0,5.0,16.0
73c0537a6f1d148275c69a114b2d8bf3,automotivo,59.0,605.0,1.0,450.0,27.0,10.0,17.0
5b4ef54978cc6c1a6b6d1dbd5d7611b3,automotivo,59.0,1224.0,3.0,150.0,20.0,20.0,20.0
ed6905f4a4a9728bc20da105c7099120,climatizacao,41.0,504.0,3.0,5100.0,26.0,26.0,46.0
6875b883a18364bf04f16698a335df55,papelaria,45.0,319.0,2.0,1500.0,18.0,35.0,29.0
405b91eb4d099e9985d4c2342381e919,perfumaria,41.0,909.0,1.0,383.0,21.0,16.0,22.0
ce3d2ab7d0a7cc9fed5c2a66901c06d6,brinquedos,34.0,434.0,2.0,760.0,26.0,16.0,20.0
bcf28e2680bbdb599383f24b32d8d5f2,bebes,47.0,728.0,7.0,6650.0,34.0,50.0,30.0
9648b0bf87f29f78dd9fcbfe58d0e6a6,brinquedos,53.0,882.0,1.0,6300.0,30.0,30.0,30.0
4fe644d766c7566dbc46fb851363cb3b,artes,48.0,1232.0,1.0,1700.0,65.0,6.0,50.0
229c012e97328ba74fd0f4a1c29f8e51,brinquedos,39.0,725.0,1.0,2450.0,38.0,34.0,34.0
aa280150a33dde34c7f568bbc25d5122,automotivo,35.0,1242.0,6.0,200.0,20.0,20.0,20.0
8c4ab7a3aaeb4de7eb2743401f66f986,bebes,60.0,1732.0,1.0,28350.0,55.0,55.0,45.0
74985eecf05f5ef2d7e4c59156454e2c,automotivo,59.0,1657.0,3.0,525.0,18.0,13.0,17.0
41b821274ec513636f9144375c9f9031,brinquedos,44.0,429.0,6.0,400.0,20.0,10.0,20.0
e706d603c40437249cea9606699273a7,brinquedos,59.0,667.0,2.0,1000.0,32.0,30.0,16.0
89dbb0d774a327e28e7b298f6202a42b,brinquedos,53.0,1145.0,5.0,1260.0,47.0,39.0,38.0
cba349479be1ad9d22de887037ac57ca,eletroportateis,38.0,84.0,1.0,800.0,16.0,45.0,35.0
e87c9809c13acca4246dfb2fdcaebbe1,papelaria,35.0,189.0,1.0,733.0,43.0,31.0,28.0
a336b0ac7335c30f4117c4b824332a7e,eletroportateis,55.0,104.0,1.0,650.0,19.0,23.0,20.0
230383f11d18c87d4fe706850bfbd3ab,brinquedos,58.0,612.0,3.0,2300.0,40.0,8.0,40.0
8d98dedc3c19de17f1a090195e85d6b6,brinquedos,40.0,617.0,4.0,300.0,16.0,7.0,20.0
38f2d4b26820d63dc2675d6fbfafe1bb,brinquedos,59.0,318.0,2.0,355.0,22.0,13.0,17.0
17eaf73dce768e344cb5d1210bea1da2,automotivo,58.0,555.0,3.0,1000.0,60.0,8.0,40.0
50fd03b40421e61bdca95c14fff60e3b,papelaria,60.0,416.0,7.0,700.0,30.0,10.0,20.0
3045ecc5fd45098150531f70e7358256,automotivo,57.0,1352.0,1.0,7500.0,30.0,30.0,40.0
1a008efb54e4b407c1e6fe472199b7dc,automotivo,38.0,618.0,1.0,8200.0,30.0,30.0,30.0
cf9c82111d3dd8f6e1b67d7844f1a1c5,automotivo,60.0,703.0,6.0,5650.0,47.0,19.0,23.0
146ee97f86e3d0487f410ffc9896de9a,perfumaria,47.0,424.0,1.0,200.0,18.0,4.0,13.0
aaf4f2ad395544757d78d885c303085b,eletroportateis,41.0,77.0,1.0,450.0,16.0,35.0,25.0
a630cc320a8c872f9de830cf121661a3,automotivo,59.0,1274.0,2.0,150.0,16.0,6.0,11.0
57de1d67d6badffc863b651c74e59dd0,papelaria,52.0,280.0,2.0,1800.0,18.0,45.0,32.0
7152e6cb147a800b37e853d1f16c7ea7,automotivo,45.0,3728.0,1.0,850.0,16.0,10.0,16.0
2c5e4da8e3be80f83a331e18901cebc1,perfumaria,51.0,453.0,1.0,50.0,16.0,3.0,11.0
9fff1ad31dc8486b6b4e8c37e45df3e7,automotivo,54.0,1209.0,4.0,2200.0,30.0,30.0,30.0
e1588225be877a34df36d7665d1d0173,automotivo,57.0,431.0,4.0,150.0,16.0,19.0,15.0
94b0bb57e5cc458656fd7ae6b806f5a7,telefonia,50.0,679.0,3.0,400.0,21.0,11.0,13.0
d6e1705d3021546bd1e175f3f8dfe5b1,perfumaria,45.0,598.0,3.0,1100.0,33.0,13.0,22.0
9275e1f75faf1d3d1f54e4cb63d12a36,automotivo,51.0,375.0,2.0,166.0,22.0,7.0,14.0
b5e25515cf9731c33a3d7287fe66f98f,automotivo,60.0,865.0,3.0,900.0,17.0,7.0,14.0
e3ecd1ee80239ece6f0cf6e93664933a,papelaria,55.0,437.0,3.0,650.0,24.0,6.0,21.0
70ee18fa7f4c08a0d334497bf8969f59,eletronicos,52.0,476.0,3.0,200.0,23.0,5.0,18.0
f6241aa97cebce38a380a1ac3358c379,bebes,37.0,796.0,1.0,650.0,20.0,13.0,19.0
8f40c3bee77ffbb385d04600d0948d47,perfumaria,33.0,339.0,2.0,200.0,18.0,14.0,12.0
a221cf5ea20b48bbbfbbfd4376fabc8f,automotivo,56.0,452.0,1.0,650.0,25.0,18.0,22.0
ee5f76ffc21d34eee5edae9c8408082a,climatizacao,62.0,542.0,1.0,3200.0,40.0,15.0,20.0
4befae07dba4384f6d8237ad1e7f8294,musica,33.0,3853.0,2.0,900.0,18.0,18.0,18.0
38dcc7ebcf99d1af723e3151875ba1c7,automotivo,60.0,91.0,2.0,250.0,30.0,10.0,16.0
456e335c5d854e2e4be306f7029cfe75,telefonia,53.0,513.0,1.0,100.0,16.0,6.0,15.0
87fea1879b20c9db733785f3e95e66fa,automotivo,58.0,2263.0,2.0,150.0,22.0,22.0,22.0
5d10b3779b68d58be0fcc46a1ee79689,automotivo,59.0,857.0,7.0,880.0,49.0,25.0,46.0
0a5ddeb81c96fe4e5065466ee8756ffa,telefonia,59.0,506.0,3.0,100.0,19.0,3.0,11.0
7ae8d9b8eca8a6daf066e53ddc7034d3,eletronicos,43.0,430.0,1.0,150.0,23.0,8.0,12.0
0afc71d24fa8b225307f8794e157204a,eletronicos,50.0,346.0,3.0,10575.0,20.0,18.0,16.0
5de871daae99423d3fcb04edcb6dd1aa,perfumaria,60.0,591.0,2.0,600.0,19.0,17.0,19.0
0fbbab2c9572a69294f4cd0f59ba4a4e,eletrodomesticos,60.0,161.0,1.0,1800.0,65.0,8.0,38.0
0a6cff78b203b5224378cf8db2dff5a6,bebes,49.0,1056.0,3.0,400.0,35.0,6.0,26.0
2f3138b357c7b8278e5ecd81dba7aeb6,telefonia,51.0,439.0,1.0,200.0,20.0,20.0,20.0
a412a4cce5810a2d4fc9ce36664a929b,automotivo,54.0,563.0,1.0,5000.0,61.0,34.0,36.0
0cbeda603059c985268afd35128be303,papelaria,57.0,320.0,2.0,1450.0,38.0,30.0,28.0
658bcede7062d5688cfc91d0e81f570e,automotivo,43.0,679.0,1.0,2600.0,35.0,20.0,20.0
c2de790268dabb07806f2c71097277cc,papelaria,39.0,321.0,1.0,100.0,16.0,6.0,11.0
a99174c837d1b8203f4122716c1d2d1a,automotivo,60.0,1403.0,2.0,200.0,20.0,4.0,16.0
2001ae82f374f0f76db97ad0b37231da,papelaria,55.0,926.0,3.0,1500.0,50.0,20.0,50.0
8c19dcc6a7f4c4259c45514b974b6441,perfumaria,48.0,1094.0,1.0,550.0,22.0,12.0,17.0
b019860899267d0fac1c4f9da4301bc5,automotivo,58.0,684.0,2.0,1600.0,20.0,20.0,20.0
24ef70f010919148b022e66b05862778,automotivo,60.0,824.0,5.0,1100.0,18.0,15.0,15.0
312284b6c3b1c1b36b46db2bcdfb150a,eletrodomesticos,60.0,1917.0,4.0,8000.0,30.0,30.0,20.0
4e0946aebc8e1d7521219ec1e7380aed,brinquedos,48.0,485.0,1.0,5470.0,48.0,27.0,42.0
8d05b2c8739a97a9b912b206eed6a0aa,papelaria,56.0,683.0,2.0,250.0,16.0,5.0,30.0
b3527dfb6edff14e475198b5c8bdf85e,brinquedos,33.0,141.0,1.0,300.0,16.0,17.0,11.0
4b633d15945d2ad44c91f29920d2e75b,eletronicos,60.0,273.0,1.0,133.0,19.0,13.0,14.0
4188f6b5c399401a9e9d7ebd18c9d983,papelaria,55.0,679.0,2.0,250.0,16.0,6.0,11.0
69898c1a5e170da88769a92f466dac8f,telefonia,44.0,233.0,3.0,200.0,25.0,5.0,16.0
c1d6298abf132c4391d57e81599d415c,telefonia,52.0,818.0,1.0,100.0,18.0,6.0,11.0
e962f892a82b3e301fc363a94cb2f521,telefonia,60.0,1010.0,2.0,150.0,19.0,3.0,11.0
591afedd45ae097827bf674a8491ea21,eletronicos,32.0,268.0,1.0,7900.0,60.0,10.0,60.0
bb1378aaa2d6f539069001a8dfda9a58,brinquedos,32.0,473.0,1.0,400.0,23.0,18.0,16.0
72331bc45c5e8665ee12999363bc9186,brinquedos,50.0,1207.0,2.0,350.0,16.0,10.0,12.0
cfa9c98a148ace270ebd4a856316c227,telefonia,58.0,274.0,2.0,200.0,19.0,4.0,11.0
482e0a72b19df54bba7ca208726a3241,brinquedos,35.0,910.0,2.0,1050.0,28.0,35.0,16.0
111d8a7b2ef16e6e8c71a069075f8771,telefonia,40.0,928.0,3.0,100.0,18.0,18.0,18.0
49454c6dad93119e2815c43df82b2f57,telefonia,48.0,1440.0,2.0,100.0,18.0,6.0,11.0
060890b1af8cc031e9dde49cf544f884,automotivo,57.0,662.0,1.0,2900.0,61.0,8.0,61.0
80be9ceee6b3290d8a41e98cf7d44454,eletronicos,52.0,1224.0,3.0,233.0,16.0,15.0,9.0
8b52af498478ac72226c6bdaa89f27de,bebes,60.0,924.0,7.0,800.0,25.0,10.0,25.0
b1cd1b18e50f570382f52a55898e8987,brinquedos,31.0,754.0,1.0,5350.0,35.0,43.0,23.0
ef23a80c3e7f9c63e9956f6f54b1cf15,perfumaria,40.0,3863.0,1.0,150.0,16.0,8.0,20.0
4583e308182e4e78d5b71b5af1804def,bebes,41.0,565.0,1.0,450.0,16.0,12.0,13.0
c74e157255c4861775b6885cc14a1ced,brinquedos,59.0,2412.0,4.0,401.0,19.0,8.0,16.0
c2441af97dc659059897209bd93bfc3e,automotivo,58.0,956.0,2.0,50.0,17.0,4.0,17.0
e5094db34f0aa5153f620cf2f1b22dad,papelaria,46.0,99.0,4.0,900.0,25.0,60.0,35.0
e7de92113851425d54d16c4ab9a4cb5c,automotivo,49.0,1062.0,3.0,100.0,25.0,3.0,14.0
e6dda41a730b1ce01b8c9add1d89317d,perfumaria,47.0,1749.0,2.0,250.0,16.0,14.0,16.0
acd87806fdeb28ef871e3a33bddd93a8,automotivo,57.0,833.0,2.0,100.0,16.0,3.0,11.0
f2343d71cb5ff4e6ff456dd9b544b84a,telefonia,64.0,668.0,3.0,300.0,17.0,8.0,13.0
23845f8d570efe1e44d1ed2f533ab4ee,telefonia,60.0,296.0,3.0,267.0,17.0,5.0,13.0
de5c4482bfccca5800ac0075c9ea799a,automotivo,58.0,951.0,5.0,150.0,16.0,4.0,11.0
f1c44a4cc70e40d42dd98ac28b60d08b,bebidas,57.0,1835.0,3.0,140.0,23.0,14.0,15.0
2328b70112728ace35ac8d11bf4d90f6,automotivo,52.0,683.0,3.0,1200.0,20.0,20.0,20.0
e62d582ddb7630168d7227ca1f9edbd2,perfumaria,52.0,977.0,1.0,450.0,32.0,12.0,17.0
d41322ce7da20b675c1d9b927da128ef,telefonia,60.0,733.0,5.0,300.0,17.0,4.0,12.0
3f94f864742e33fc293053063b7783fa,perfumaria,21.0,452.0,1.0,500.0,21.0,14.0,15.0
8f2c653ee228a29eaef0db9f8b83ee79,brinquedos,50.0,1286.0,3.0,800.0,18.0,18.0,18.0
645ba02735d4bf831d9b72ac169c867e,papelaria,39.0,169.0,2.0,650.0,36.0,6.0,29.0
9394a725ee7e3f1da0d6b22b046cc8d4,brinquedos,41.0,807.0,1.0,1860.0,45.0,20.0,43.0
f9379f60154525fc7b7aab43e4f14651,telefonia,55.0,1311.0,2.0,50.0,18.0,6.0,11.0
12485f9cdebb6ca179826ede539554ad,climatizacao,56.0,1001.0,4.0,7300.0,26.0,26.0,56.0
e347b95d594c79460b23b2f850655f68,eletrodomesticos,45.0,61.0,1.0,14150.0,35.0,46.0,35.0
6000cda32a1e7f6919ae1fcdf1d6259a,eletronicos,43.0,203.0,1.0,150.0,22.0,6.0,16.0
d5b0f0bd1d874e5770ecb90e112356d5,brinquedos,48.0,1214.0,5.0,1400.0,50.0,30.0,30.0
22731e85c06982660a09c2ceb576ede6,papelaria,47.0,181.0,1.0,200.0,21.0,14.0,18.0
96d2a150ac4532d4d55c554d309bbc59,telefonia,59.0,500.0,2.0,100.0,17.0,4.0,12.0
605050407239c811cf987c99fbabaf4d,brinquedos,60.0,562.0,2.0,700.0,24.0,6.0,19.0
bc297f26ff9d18614a6243eaeeb6ef9b,automotivo,55.0,855.0,5.0,5550.0,44.0,17.0,30.0
e3c46f9bda3b7060a8d3b9515bffc639,perfumaria,60.0,447.0,2.0,400.0,16.0,16.0,22.0
b1bd4278cdf42ce07b61d1a19d1aed07,telefonia,53.0,879.0,1.0,83.0,18.0,5.0,11.0
972362b8b232932af39c3b4b03b3bda2,papelaria,42.0,115.0,1.0,17750.0,50.0,18.0,34.0
404c8cfeddf854a0f667cc175bfaec1b,automotivo,51.0,350.0,1.0,800.0,30.0,30.0,30.0
3468c85c5c4de55707fd08e4f5b665dd,brinquedos,18.0,629.0,1.0,350.0,29.0,18.0,20.0
b47246a2d424fae0bb3e352ef204496a,automotivo,42.0,398.0,1.0,600.0,16.0,6.0,11.0
1d092cf4f9b3ea4bed6ec6566b38ad45,papelaria,49.0,129.0,1.0,300.0,25.0,16.0,16.0
524cace8752843f12129d6ecfae9c7cb,bebes,37.0,1322.0,10.0,900.0,20.0,11.0,16.0
126289ccc36b3b564a105f620f48747e,automotivo,58.0,289.0,1.0,550.0,25.0,25.0,25.0
d1dae3e210576b5698e7847df9c3e1a3,alimentos,43.0,975.0,1.0,1000.0,16.0,20.0,16.0
ac06fe86362d2401d00a5a03a1e693ac,perfumaria,40.0,315.0,1.0,550.0,20.0,20.0,20.0
fc43d4931ce7b45c01dcf5289927dc01,papelaria,59.0,1382.0,1.0,803.0,25.0,17.0,20.0
e234eae4942d981320ad580a66c287ce,automotivo,59.0,703.0,6.0,4700.0,47.0,19.0,23.0
a9ec19466c5c3b0d4093edf74e2ab806,automotivo,56.0,703.0,6.0,4750.0,47.0,19.0,23.0
5e3555ed62835dd67704d40a72678cfd,bebes,31.0,644.0,1.0,300.0,16.0,16.0,16.0
fd1976772549ed5b4aed965293122ac8,perfumaria,35.0,629.0,1.0,458.0,18.0,18.0,17.0
9b7d6830b132073397821e52d0e66294,automotivo,57.0,96.0,1.0,500.0,30.0,15.0,20.0
b809b20fb6e5f42bd6d7744bad9f1a20,telefonia,58.0,486.0,1.0,100.0,16.0,6.0,12.0
e213c5845d92a69640660dfc8e9a987c,bebes,58.0,87.0,1.0,1350.0,37.0,7.0,30.0
feae5109d8485def8ad124f0653a59a7,brinquedos,45.0,777.0,4.0,3100.0,16.0,40.0,23.0
87b7dd1206b94ab75b6d45bbe487b24c,perfumaria,50.0,1038.0,2.0,500.0,22.0,16.0,16.0
410d5b211dce5611e7a6412bf0cc30fa,telefonia,42.0,379.0,1.0,100.0,19.0,3.0,11.0
b21d15a36944649914d5bbffafc09d9e,brinquedos,46.0,2032.0,1.0,300.0,16.0,7.0,21.0
1871f846d88e6b0632e1058b61d35964,telefonia,53.0,320.0,1.0,117.0,19.0,4.0,14.0
7b7a748518a1e2236ae04e2f97c492d2,brinquedos,38.0,1500.0,2.0,1600.0,36.0,28.0,27.0
473d9986dc7298e4adccafc4e81e02b8,automotivo,55.0,927.0,1.0,2600.0,30.0,70.0,20.0
a16485b933e24a0ee5f137fec64c48d2,brinquedos,60.0,999.0,2.0,1094.0,26.0,18.0,29.0
2ef9d434efcd0544c16be36a03c7652a,perfumaria,39.0,525.0,2.0,418.0,19.0,14.0,16.0
ca4e831ef4aa332fb22de74fd2580285,telefonia,60.0,1238.0,4.0,300.0,20.0,15.0,15.0
530989bc6eff4420c49a84214ab1eb51,telefonia,58.0,423.0,2.0,600.0,23.0,7.0,15.0
71d2e375cd7ae542240f5f335894448a,bebes,52.0,740.0,7.0,2350.0,35.0,35.0,30.0
f88d1685109f08578f9cc5a9cd4c770a,brinquedos,45.0,437.0,2.0,761.0,48.0,13.0,48.0
d86963242e7dda7eed04f57e492ed655,brinquedos,47.0,453.0,1.0,1100.0,43.0,6.0,30.0
7cda56607ef8d61eb1573d80f1b57ae3,brinquedos,32.0,346.0,1.0,700.0,40.0,16.0,26.0
c6eea384e62b799e78267eaeea987eaa,bebes,60.0,1443.0,6.0,30000.0,84.0,54.0,45.0
52218df62a3f5f88049701f0c460122a,automotivo,48.0,283.0,1.0,500.0,25.0,25.0,25.0
46d66b9ad911a2cea5e3c9127aa7fac5,climatizacao,50.0,295.0,2.0,3342.0,39.0,26.0,21.0
2cbb8082b18fef3194e081fef415ce0f,telefonia,43.0,1858.0,1.0,100.0,18.0,6.0,11.0
583f23b0484747654c01a98021608a89,papelaria,58.0,267.0,1.0,1300.0,24.0,47.0,39.0
5d6ca82705d3ac21992545a918642070,brinquedos,50.0,1335.0,1.0,1100.0,32.0,32.0,12.0
3262a0950995f2a891ec1fdfe6f5a133,artes,59.0,216.0,1.0,500.0,62.0,12.0,50.0
81fe5f62dd11842a1e35be193402e289,brinquedos,60.0,535.0,3.0,350.0,20.0,20.0,21.0
0f3547f2b32d5660a50961768fe2d929,brinquedos,59.0,1491.0,2.0,250.0,18.0,18.0,35.0
